1401,Natasza,Pajek,2005-12-25,Polska,Swarzędz,pl. Kasztanowa 163,natasza-pajek@gmail.com,+48 668 647 204
1402,Kamil,Witas,2005-02-08,Polska,Inowrocław,pl. Klasztorna 926,kamil4122witas@yahoo.com,+48 788 132 546
1403,Maksymilian,Holeksa,2001-10-19,Polska,Mielec,plac Perłowa 74,maksymilian4163holeksa_4163@interia.pl,+48 607 497 276
1404,Robert,Byra,1976-11-29,Polska,Zduńska Wola,pl. Storczykowa 99/08,robert.byra@interia.pl,+48 788 869 408
1405,Blanka,Gabrych,1999-05-29,Polska,Oświęcim,aleja Krasińskiego 03,blanka1517gabrych@gmail.com,+48 798 336 717
1406,Marcelina,Fulara,2005-01-28,Polska,Zakopane,al. Majowa 458,fulara_marcelina4528@wp.pl,+48 665 316 013
1407,Fryderyk,Foremniak,1995-06-30,Polska,Ciechanów,plac Letniskowa 70,fryderyk4868foremniak@gmail.com,+48 690 788 128
1408,Sandra,Młocek,2006-05-30,Polska,Tychy,aleja Maczka 46/65,sandra4370mocek@gmail.com,+48 501 223 636
1409,Kamil,Kenig,1999-12-15,Polska,Bolesławiec,al. Robotnicza 31/51,kamil_kenig@outlook.com,+48 518 168 952
1410,Arkadiusz,Wardzała,2005-02-28,Polska,Turek,ul. Fiołkowa 114,arkadiusz3262wardzaa@interia.pl,+48 503 641 043
1411,Adrianna,Kutera,2005-01-14,Polska,Malbork,al. Mazowiecka 83,kutera_adrianna4765@gmail.com,+48 32 932 92 18
1412,Malwina,Danel,2004-02-09,Polska,Tomaszów Mazowiecki,ul. Pocztowa 86/42,malwina6246danel-6246@interia.pl,+48 514 834 389
1413,Anna Maria,Kultys,1964-12-24,Polska,Bochnia,ul. Grottgera 22,kultys.annamaria@gmail.com,+48 668 770 304
1414,Damian,Myszor,2005-03-28,Polska,Wejherowo,pl. Storczykowa 04,damian2365myszor@outlook.com,+48 882 038 650
1415,Damian,Judek,2006-07-18,Polska,Środa Wielkopolska,plac Fredry 39,damian5685judek.5685@wp.pl,+48 787 835 054
1416,Norbert,Ścibisz,2004-08-11,Polska,Brzeg,ul. Konstytucji 3 Maja 33,norbert8457scibisz-8457@wp.pl,+48 696 983 878
1417,Leon,Chlebek,1975-02-05,Polska,Grudziądz,al. Okrzei 948,leon3858chlebek@gmail.com,+48 22 890 96 37
1418,Olaf,Kwarciak,2004-11-02,Polska,Tarnów,ulica Pułaskiego 77,olaf7277kwarciak@gmail.com,+48 889 172 477
1419,Bianka,Taciak,2001-09-24,Polska,Jelenia Góra,ul. Wyzwolenia 227,taciak-bianka612@yahoo.com,+48 32 484 39 50
1420,Natasza,Polnik,2006-01-05,Polska,Sanok,al. Szymanowskiego 723,natasza860polnik-860@outlook.com,+48 791 174 723
1421,Julita,Ziegler,2006-03-30,Polska,Kluczbork,pl. Dębowa 754,ziegler_julita4373@gmail.com,+48 720 539 576
1422,Jacek,Friedrich,2002-02-06,Polska,Zamość,ulica Diamentowa 922,friedrich_jacek@interia.pl,+48 783 190 195
1423,Adam,Majorek,2002-06-13,Polska,Skawina,pl. Rózana 43/84,adam4614majorek@gmail.com,+48 501 314 508
1424,Emil,Henke,1994-09-06,Polska,Sandomierz,plac Gajowa 29/48,emil5992henke@gmail.com,+48 889 536 911
1425,Alex,Majerczyk,2003-11-28,Polska,Polkowice,pl. Piastowska 239,majerczyk.alex3062@gmail.com,+48 32 283 78 92
1426,Dawid,Frącz,2004-01-07,Polska,Czechowice-Dziedzice,al. Głowackiego 69,fracz.dawid@interia.pl,+48 579 225 932
1427,Sonia,Słoń,1974-07-27,Polska,Starachowice,ulica Widok 56,sonia1093son@yahoo.com,+48 782 436 828
1428,Błażej,Andziak,2000-02-29,Polska,Pszczyna,al. Myśliwska 10,andziak-bazej4368@gmail.com,+48 721 769 237
1429,Eryk,Filek,2006-09-11,Polska,Pruszków,ul. Sportowa 80/05,eryk5832filek@gmail.com,+48 22 891 81 98
1430,Liwia,Kopik,2006-05-02,Polska,Zambrów,aleja Krasickiego 818,liwia3110kopik@interia.pl,+48 881 536 370
1431,Dawid,Bieniak,1999-07-11,Polska,Nysa,ul. Towarowa 93,dawid2509bieniak-2509@gmail.com,+48 32 869 67 78
1432,Marcelina,Heczko,1993-02-09,Polska,Olkusz,ulica Floriana 81/57,marcelina2552heczko@gmail.com,+48 535 427 648
1433,Karol,Owsianka,1999-02-07,Polska,Białogard,aleja Mickiewicza 54/91,karol2367owsianka@outlook.com,+48 514 144 244
1434,Błażej,Markiel,1995-01-05,Polska,Poznań,al. Krucza 41/31,bazej_markiel@gmail.com,+48 512 837 568
1435,Elżbieta,Parkitny,1991-09-10,Polska,Sandomierz,plac Truskawkowa 031,elzbieta3789parkitny@gmail.com,+48 577 632 633
1436,Albert,Kiljan,1999-03-24,Polska,Olkusz,ulica Fredry 70/12,kiljan-albert3829@gmail.com,+48 793 964 712
1437,Aniela,Golonko,2004-12-11,Polska,Grudziądz,al. Stroma 690,golonko.aniela778@gmail.com,+48 666 354 050
1438,Karina,Poczta,2003-05-28,Polska,Starachowice,aleja Kolejowa 28/79,karina2232poczta.2232@interia.pl,+48 786 859 571
1439,Jan,Kozon,1999-06-07,Polska,Radom,aleja Morska 48,jan8575kozon@gmail.com,+48 791 831 290
1440,Monika,Protasiuk,1995-04-05,Polska,Polkowice,aleja Jesionowa 423,monika6407protasiuk@wp.pl,+48 794 094 100
1441,Maks,Kanik,2006-05-27,Polska,Myszków,ul. Wiśniowa 268,maks7301kanik.7301@gmail.com,+48 789 518 891
1442,Anita,Borzym,1997-01-23,Polska,Jawor,aleja Diamentowa 70,anita7668borzym@gmail.com,+48 570 133 211
1443,Sebastian,Kutek,1999-11-12,Polska,Inowrocław,aleja Rybacka 11,kutek_sebastian7780@yahoo.com,+48 884 391 940
1444,Sebastian,Wojtaszak,2005-07-10,Polska,Świdnik,aleja Targowa 77,wojtaszak_sebastian7079@wp.pl,+48 572 898 218
1445,Ewelina,Gębura,1995-05-25,Polska,Łaziska Górne,ulica Listopada 66/51,ewelina-gebura@gmail.com,+48 669 680 031
1446,Eliza,Trzos,1976-03-10,Polska,Szczecinek,ul. Wysoka 93,eliza_trzos@interia.pl,+48 511 790 118
1447,Natan,Lindner,2001-06-21,Polska,Brzeg,pl. Mazowiecka 11,natan5143lindner@interia.pl,+48 22 736 29 57
1448,Monika,Lenarcik,1979-08-19,Polska,Chrzanów,aleja Słonecznikowa 49/03,lenarcik_monika@gmail.com,+48 530 900 374
1449,Artur,Kotlarek,1999-05-07,Polska,Radom,plac Rataja 787,artur-kotlarek@outlook.com,+48 504 980 312
1450,Konrad,Cebulak,2001-11-24,Polska,Dębica,al. Dworska 33/67,konrad-cebulak@yahoo.com,+48 729 107 744
1451,Jerzy,Salach,1977-10-20,Polska,Warszawa,ul. Żeglarska 64,jerzy5162salach@yahoo.com,+48 731 543 695
1452,Lidia,Samul,1995-06-05,Polska,Mysłowice,pl. Kalinowa 747,lidia7642samul.7642@yahoo.com,+48 606 661 633
1453,Sonia,Raczkiewicz,2004-03-26,Polska,Starogard Gdański,plac Śląska 26/26,raczkiewicz.sonia@wp.pl,+48 887 470 299
1454,Bianka,Kidoń,2006-11-04,Polska,Grodzisk Mazowiecki,aleja Orkana 86,bianka.kidon@gmail.com,+48 537 035 583
1455,Justyna,Wyskiel,1988-09-15,Polska,Knurów,ulica Storczykowa 10,justyna2777wyskiel.2777@yahoo.com,+48 503 134 529
1456,Michał,Nazarko,2003-07-01,Polska,Płońsk,pl. Rejtana 80,micha3119nazarko@gmail.com,+48 22 567 27 89
1457,Inga,Pacewicz,2005-09-25,Polska,Chojnice,plac Odrzańska 37/74,inga4952pacewicz.4952@interia.pl,+48 693 537 954
1458,Piotr,Goss,2006-06-27,Polska,Pruszków,ul. Kwiatowa 19,piotr_goss@gmail.com,+48 511 746 671
1459,Arkadiusz,Maruszczyk,2004-12-07,Polska,Chorzów,al. Lelewela 140,arkadiusz4847maruszczyk_4847@interia.pl,+48 695 206 392
1460,Adrian,Kowara,1996-02-18,Polska,Puławy,plac Piastowska 96/95,adrian.kowara@gmail.com,+48 780 603 816
1461,Róża,Gałaj,1998-09-26,Polska,Puławy,ulica Cisowa 59,roza6169gaaj@yahoo.com,+48 600 293 275
1462,Aleksander,Ziółko,1999-06-08,Polska,Gliwice,pl. Dobra 40/19,zioko-aleksander@outlook.com,+48 513 559 893
1463,Stefan,Jażdżyk,2001-01-26,Polska,Bochnia,pl. Piłsudskiego 743,stefan-jazdzyk@gmail.com,+48 500 549 047
1464,Łukasz,Gozdur,1981-01-21,Polska,Zakopane,aleja Wrocławska 702,ukasz671gozdur.671@outlook.com,+48 506 378 126
1465,Sonia,Hewelt,2002-09-08,Polska,Olkusz,aleja Niepodległości 36/13,sonia5065hewelt@wp.pl,+48 518 013 193
1466,Wiktor,Kolka,1984-09-09,Polska,Kutno,pl. Storczykowa 808,wiktor536kolka@yahoo.com,+48 575 857 210
1467,Marek,Herdzik,2002-06-01,Polska,Ostrów Mazowiecka,aleja Powstańców 399,herdzik.marek604@gmail.com,+48 32 512 72 07
1468,Dagmara,Wojciech,2000-03-13,Polska,Krosno,ulica Kilińskiego 14,dagmara.wojciech@gmail.com,+48 797 269 358
1469,Konrad,Kamyszek,2000-03-16,Polska,Kwidzyn,aleja Sarnia 84/95,konrad_kamyszek@wp.pl,+48 662 465 246
1470,Julianna,Rudyk,2000-12-04,Polska,Piekary Śląskie,pl. Kaszubska 57/30,julianna1578rudyk@gmail.com,+48 661 178 303
1471,Ksawery,Banek,1996-02-20,Polska,Grudziądz,ulica Bolesława Chrobrego 68/42,banek-ksawery@gmail.com,+48 883 582 080
1472,Tadeusz,Sobel,1990-03-17,Polska,Olkusz,ul. Krzywa 280,tadeusz.sobel@yahoo.com,+48 573 779 726
1473,Leonard,Skiepko,1984-10-06,Polska,Gliwice,plac Brzechwy 10/25,leonard1999skiepko@gmail.com,+48 517 671 331
1474,Nicole,Fabiszak,1996-06-19,Polska,Gorlice,ulica Zbożowa 448,fabiszak.nicole280@gmail.com,+48 572 674 901
1475,Fabian,Myrcik,2002-02-16,Polska,Siedlce,ulica Rynek 98,myrcik-fabian8909@gmail.com,+48 724 230 049
1476,Apolonia,Fura,1999-06-28,Polska,Żary,aleja Sienkiewicza 02,apolonia8373fura.8373@gmail.com,+48 573 241 181
1477,Nataniel,Jędruch,1999-01-15,Polska,Cieszyn,ulica Bociania 57/44,jedruch.nataniel3445@gmail.com,+48 791 816 415
1478,Ewa,Brejnak,1999-07-10,Polska,Zawiercie,aleja Grottgera 97/44,brejnak-ewa6011@gmail.com,+48 606 117 007
1479,Eryk,Sędek,2000-03-03,Polska,Knurów,plac Fabryczna 106,eryk2076sedek.2076@gmail.com,+48 602 863 740
1480,Kacper,Salwin,2002-10-01,Polska,Konin,ul. Okrzei 510,salwin-kacper9041@wp.pl,+48 32 212 10 48
1481,Marcelina,Korta,1965-09-29,Polska,Pszczyna,pl. Piłsudskiego 17/04,korta_marcelina@gmail.com,+48 501 711 725
1482,Ewa,Uroda,2005-03-25,Polska,Lubliniec,al. Rubinowa 95,ewa.uroda@gmail.com,+48 32 356 63 26
1483,Gabriel,Lesik,1996-11-30,Polska,Katowice,ulica Lazurowa 76,lesik_gabriel8935@interia.pl,+48 503 248 065
1484,Aleks,Kołaczyk,1973-01-25,Polska,Pszczyna,aleja Listopada 77/96,koaczyk_aleks@gmail.com,+48 531 601 980
1485,Stanisław,Zieja,2006-01-24,Polska,Lębork,pl. Jesienna 06/91,stanisaw-zieja@outlook.com,+48 736 813 600
1486,Marcin,Sobków,2000-09-20,Polska,Nowa Ruda,aleja Plażowa 95,marcin6693sobkow@wp.pl,+48 780 730 890
1487,Tadeusz,Kluj,2003-01-26,Polska,Iława,ul. Jasna 28/69,tadeusz5550kluj_5550@wp.pl,+48 508 579 719
1488,Antoni,Prejs,2000-03-14,Polska,Malbork,pl. Bursztynowa 83,prejs_antoni6110@wp.pl,+48 22 805 18 84
1489,Aurelia,Jonak,2005-04-01,Polska,Otwock,al. Zielna 69,jonak_aurelia@gmail.com,+48 507 322 198
1490,Olgierd,Rembacz,1964-03-26,Polska,Ełk,plac Kasprowicza 787,olgierd_rembacz@gmail.com,+48 608 520 495
1491,Gabriel,Ławniczek,2004-03-15,Polska,Warszawa,ul. Dojazdowa 25,awniczek-gabriel8754@gmail.com,+48 601 939 627
1492,Bartek,Kretek,1998-01-15,Polska,Lubliniec,plac Miarki 400,bartek_kretek@outlook.com,+48 693 546 042
1493,Jędrzej,Drygała,1988-12-23,Polska,Ostrów Mazowiecka,ulica Toruńska 23/35,jedrzej-drygaa@yahoo.com,+48 533 349 049
1494,Maksymilian,Juroszek,2005-05-02,Polska,Świecie,pl. Grzybowa 743,maksymilian9169juroszek@outlook.com,+48 606 880 981
1495,Dagmara,Chaberek,2005-05-22,Polska,Reda,plac Władysława Łokietka 672,chaberek_dagmara6901@interia.pl,+48 509 216 083
1496,Julita,Kapka,2005-04-17,Polska,Częstochowa,al. Mała 47/77,kapka.julita6690@gmail.com,+48 720 174 265
1497,Robert,Wiaderek,1975-09-04,Polska,Biłgoraj,plac Wilcza 21/63,wiaderek_robert@yahoo.com,+48 519 195 517
1498,Radosław,Sygut,2003-05-08,Polska,Grudziądz,ulica Tulipanowa 15,sygut-radosaw1165@outlook.com,+48 574 583 840
1499,Grzegorz,Majtyka,2003-12-14,Polska,Łaziska Górne,plac Konstytucji 3 Maja 616,grzegorz4345majtyka@gmail.com,+48 531 431 776
